source,target
facebook_3599,facebook_3907
facebook_3599,facebook_3921
facebook_36,facebook_108
facebook_36,facebook_127
facebook_36,facebook_135
facebook_36,facebook_184
facebook_36,facebook_197
facebook_36,facebook_251
facebook_36,facebook_281
facebook_36,facebook_284
facebook_36,facebook_309
facebook_36,facebook_320
facebook_360,facebook_362
facebook_360,facebook_365
facebook_360,facebook_370
facebook_360,facebook_373
facebook_360,facebook_387
facebook_360,facebook_388
facebook_360,facebook_395
facebook_360,facebook_402
facebook_360,facebook_412
facebook_360,facebook_415
facebook_360,facebook_417
facebook_360,facebook_422
facebook_360,facebook_432
facebook_360,facebook_438
facebook_360,facebook_442
facebook_360,facebook_444
facebook_360,facebook_460
facebook_360,facebook_461
facebook_360,facebook_463
facebook_360,facebook_495
facebook_360,facebook_497
facebook_360,facebook_506
facebook_360,facebook_507
facebook_360,facebook_510
facebook_360,facebook_513
facebook_360,facebook_514
facebook_360,facebook_520
facebook_360,facebook_523
facebook_360,facebook_524
facebook_360,facebook_542
facebook_360,facebook_543
facebook_360,facebook_544
facebook_360,facebook_548
facebook_360,facebook_553
facebook_360,facebook_555
facebook_360,facebook_558
facebook_360,facebook_561
facebook_360,facebook_565
facebook_360,facebook_567
facebook_360,facebook_570
facebook_3600,facebook_3612
facebook_3600,facebook_3825
facebook_3601,facebook_3604
facebook_3601,facebook_3623
facebook_3601,facebook_3645
facebook_3601,facebook_3768
facebook_3601,facebook_3782
facebook_3601,facebook_3786
facebook_3601,facebook_3818
facebook_3601,facebook_3823
facebook_3601,facebook_3825
facebook_3601,facebook_3866
facebook_3601,facebook_3881
facebook_3601,facebook_3906
facebook_3602,facebook_3630
facebook_3602,facebook_3634
facebook_3602,facebook_3738
facebook_3602,facebook_3761
facebook_3602,facebook_3770
facebook_3602,facebook_3829
facebook_3602,facebook_3869
facebook_3602,facebook_3945
facebook_3602,facebook_3972
facebook_3603,facebook_3640
facebook_3603,facebook_3672
facebook_3603,facebook_3790
facebook_3603,facebook_3828
facebook_3603,facebook_3838
facebook_3604,facebook_3605
facebook_3604,facebook_3611
facebook_3604,facebook_3617
facebook_3604,facebook_3627
facebook_3604,facebook_3635
facebook_3604,facebook_3640
facebook_3604,facebook_3645
facebook_3604,facebook_3658
facebook_3604,facebook_3672
facebook_3604,facebook_3687
facebook_3604,facebook_3730
facebook_3604,facebook_3731
facebook_3604,facebook_3734
facebook_3604,facebook_3737
facebook_3604,facebook_3770
facebook_3604,facebook_3788
facebook_3604,facebook_3790
facebook_3604,facebook_3800
facebook_3604,facebook_3804
facebook_3604,facebook_3828
facebook_3604,facebook_3838
facebook_3604,facebook_3841
facebook_3604,facebook_3845
facebook_3604,facebook_3852
facebook_3604,facebook_3858
facebook_3604,facebook_3860
facebook_3604,facebook_3869
facebook_3604,facebook_3889
facebook_3604,facebook_3902
facebook_3604,facebook_3913
facebook_3604,facebook_3914
facebook_3604,facebook_3915
facebook_3604,facebook_3926
facebook_3604,facebook_3938
facebook_3604,facebook_3966
facebook_3605,facebook_3611
facebook_3605,facebook_3635
facebook_3605,facebook_3640
facebook_3605,facebook_3670
facebook_3605,facebook_3672
facebook_3605,facebook_3687
facebook_3605,facebook_3702
facebook_3605,facebook_3707
facebook_3605,facebook_3730
facebook_3605,facebook_3731
facebook_3605,facebook_3737
facebook_3605,facebook_3785
facebook_3605,facebook_3790
facebook_3605,facebook_3800
facebook_3605,facebook_3804
facebook_3605,facebook_3824
facebook_3605,facebook_3828
facebook_3605,facebook_3838
facebook_3605,facebook_3860
facebook_3605,facebook_3880
facebook_3605,facebook_3926
facebook_3605,facebook_3938
facebook_3606,facebook_3662
facebook_3606,facebook_3727
facebook_3606,facebook_3745
facebook_3607,facebook_3644
facebook_3607,facebook_3698
facebook_3607,facebook_3747
facebook_3607,facebook_3933
facebook_3608,facebook_3615
facebook_3608,facebook_3694
facebook_3608,facebook_3705
facebook_3608,facebook_3710
facebook_3608,facebook_3713
facebook_3608,facebook_3722
facebook_3608,facebook_3728
facebook_3608,facebook_3735
facebook_3608,facebook_3740
facebook_3608,facebook_3862
facebook_3608,facebook_3867
facebook_3608,facebook_3907
facebook_3608,facebook_3921
facebook_3609,facebook_3448
facebook_3609,facebook_3449
facebook_3609,facebook_3618
facebook_3609,facebook_3633
facebook_3609,facebook_3692
facebook_3609,facebook_3721
facebook_3609,facebook_3741
facebook_3609,facebook_3750
facebook_3609,facebook_3756
facebook_3609,facebook_3779
facebook_3609,facebook_3830
facebook_3609,facebook_3851
facebook_3609,facebook_3877
facebook_3609,facebook_3886
facebook_3609,facebook_3938
facebook_3609,facebook_3943
facebook_3609,facebook_3948
facebook_3609,facebook_3962
facebook_3609,facebook_3968
facebook_361,facebook_396
facebook_361,facebook_405
facebook_361,facebook_450
facebook_361,facebook_463
facebook_361,facebook_470
facebook_361,facebook_474
facebook_361,facebook_481
facebook_361,facebook_489
facebook_361,facebook_500
facebook_361,facebook_519
facebook_361,facebook_530
facebook_361,facebook_531
facebook_361,facebook_547
facebook_361,facebook_555
facebook_361,facebook_557
facebook_361,facebook_562
facebook_361,facebook_568
facebook_3610,facebook_3659
facebook_3610,facebook_3660
facebook_3610,facebook_3732
facebook_3610,facebook_3764
facebook_3610,facebook_3772
facebook_3610,facebook_3847
facebook_3610,facebook_3888
facebook_3610,facebook_3927
facebook_3610,facebook_3950
facebook_3610,facebook_3953
facebook_3610,facebook_3979
facebook_3611,facebook_3635
facebook_3611,facebook_3640
facebook_3611,facebook_3672
facebook_3611,facebook_3731
facebook_3611,facebook_3734
facebook_3611,facebook_3737
facebook_3611,facebook_3762
facebook_3611,facebook_3785
facebook_3611,facebook_3790
facebook_3611,facebook_3800
facebook_3611,facebook_3804
facebook_3611,facebook_3817
facebook_3611,facebook_3824
facebook_3611,facebook_3838
facebook_3611,facebook_3842
facebook_3611,facebook_3845
facebook_3611,facebook_3852
facebook_3611,facebook_3858
facebook_3611,facebook_3860
facebook_3611,facebook_3891
facebook_3611,facebook_3902
facebook_3611,facebook_3913
facebook_3611,facebook_3926
facebook_3611,facebook_3930
facebook_3611,facebook_3938
facebook_3611,facebook_3966
facebook_3611,facebook_3971
facebook_3612,facebook_3673
facebook_3612,facebook_3758
facebook_3612,facebook_3759
facebook_3612,facebook_3764
facebook_3612,facebook_3810
facebook_3612,facebook_3825
facebook_3612,facebook_3836
facebook_3612,facebook_3837
facebook_3612,facebook_3869
facebook_3612,facebook_3893
facebook_3612,facebook_3895
facebook_3612,facebook_3937
facebook_3612,facebook_3941
facebook_3612,facebook_3945
facebook_3613,facebook_3639
facebook_3613,facebook_3649
facebook_3613,facebook_3695
facebook_3613,facebook_3883
facebook_3613,facebook_3898
facebook_3613,facebook_3919
facebook_3614,facebook_3652
facebook_3614,facebook_3758
facebook_3614,facebook_3825
facebook_3614,facebook_3900
facebook_3614,facebook_3945
facebook_3615,facebook_3629
facebook_3615,facebook_3636
facebook_3615,facebook_3664
facebook_3615,facebook_3705
facebook_3615,facebook_3740
facebook_3615,facebook_3776
facebook_3615,facebook_3815
facebook_3615,facebook_3835
facebook_3615,facebook_3867
facebook_3615,facebook_3907
facebook_3615,facebook_3921
facebook_3616,facebook_3638
facebook_3616,facebook_3647
facebook_3616,facebook_3699
facebook_3616,facebook_3716
facebook_3616,facebook_3799
facebook_3616,facebook_3844
facebook_3616,facebook_3848
facebook_3616,facebook_3918
facebook_3616,facebook_3932
facebook_3617,facebook_3622
facebook_3617,facebook_3645
facebook_3617,facebook_3680
facebook_3617,facebook_3690
facebook_3617,facebook_3719
facebook_3617,facebook_3724
facebook_3617,facebook_3738
facebook_3617,facebook_3754
facebook_3617,facebook_3758
facebook_3617,facebook_3777
facebook_3617,facebook_3793
facebook_3617,facebook_3803
facebook_3617,facebook_3821
facebook_3617,facebook_3823
facebook_3617,facebook_3825
facebook_3617,facebook_3834
facebook_3617,facebook_3869
facebook_3617,facebook_3878
facebook_3617,facebook_3895
facebook_3617,facebook_3927
facebook_3617,facebook_3931
facebook_3618,facebook_3625
facebook_3618,facebook_3734
facebook_3618,facebook_3842
facebook_3618,facebook_3873
facebook_3618,facebook_3968
facebook_3618,facebook_3971
facebook_3619,facebook_3760
facebook_3619,facebook_3880
facebook_3619,facebook_3970
facebook_362,facebook_371
facebook_362,facebook_373
facebook_362,facebook_412
facebook_362,facebook_413
facebook_362,facebook_415
facebook_362,facebook_445
facebook_362,facebook_460
facebook_362,facebook_463
facebook_362,facebook_473
facebook_362,facebook_482
facebook_362,facebook_492
facebook_362,facebook_495
facebook_362,facebook_535
facebook_362,facebook_542
facebook_362,facebook_558
facebook_362,facebook_560
facebook_362,facebook_570
facebook_3620,facebook_3646
facebook_3620,facebook_3648
facebook_3620,facebook_3711
facebook_3620,facebook_3714
facebook_3620,facebook_3718
facebook_3620,facebook_3764
facebook_3620,facebook_3792
facebook_3620,facebook_3810
facebook_3620,facebook_3870
facebook_3620,facebook_3900
facebook_3620,facebook_3906
facebook_3620,facebook_3969
facebook_3621,facebook_3684
facebook_3621,facebook_3689
facebook_3621,facebook_3721
facebook_3621,facebook_3797
facebook_3621,facebook_3902
facebook_3622,facebook_3690
facebook_3622,facebook_3719
facebook_3622,facebook_3803
facebook_3622,facebook_3821
facebook_3622,facebook_3878
facebook_3622,facebook_3927
facebook_3622,facebook_3931
facebook_3623,facebook_3645
facebook_3623,facebook_3758
facebook_3623,facebook_3768
facebook_3623,facebook_3782
facebook_3623,facebook_3786
facebook_3623,facebook_3793
facebook_3623,facebook_3810
facebook_3623,facebook_3818
facebook_3623,facebook_3866
facebook_3623,facebook_3906
facebook_3623,facebook_3947
facebook_3624,facebook_3662
facebook_3624,facebook_3679
facebook_3624,facebook_3806
facebook_3624,facebook_3814
facebook_3624,facebook_3863
facebook_3624,facebook_3905
facebook_3624,facebook_3949
facebook_3625,facebook_3656
facebook_3625,facebook_3667
facebook_3625,facebook_3672
facebook_3625,facebook_3734
facebook_3625,facebook_3841
facebook_3625,facebook_3842
facebook_3625,facebook_3873
facebook_3625,facebook_3938
facebook_3625,facebook_3968
facebook_3625,facebook_3978
facebook_3626,facebook_3504
facebook_3626,facebook_3592
facebook_3626,facebook_3839
facebook_3626,facebook_3847
facebook_3626,facebook_3916
facebook_3626,facebook_3979
facebook_3627,facebook_3635
facebook_3627,facebook_3640
facebook_3627,facebook_3681
facebook_3627,facebook_3702
facebook_3627,facebook_3707
facebook_3627,facebook_3730
facebook_3627,facebook_3790
facebook_3627,facebook_3804
facebook_3627,facebook_3824
facebook_3628,facebook_3657
facebook_3628,facebook_3725
facebook_3628,facebook_3739
facebook_3628,facebook_3743
facebook_3628,facebook_3760
facebook_3628,facebook_3819
facebook_3628,facebook_3857
facebook_3628,facebook_3868
facebook_3628,facebook_3871
facebook_3628,facebook_3874
facebook_3628,facebook_3892
facebook_3628,facebook_3912
facebook_3628,facebook_3917
facebook_3629,facebook_3636
facebook_3629,facebook_3666
facebook_3629,facebook_3698
facebook_3629,facebook_3705
facebook_3629,facebook_3710
facebook_3629,facebook_3713
facebook_3629,facebook_3722
facebook_3629,facebook_3728
facebook_3629,facebook_3735
facebook_3629,facebook_3740
facebook_3629,facebook_3753
facebook_3629,facebook_3769
facebook_3629,facebook_3778
facebook_3629,facebook_3815
facebook_3629,facebook_3835
facebook_3629,facebook_3840
facebook_3629,facebook_3850
facebook_3629,facebook_3862
facebook_3629,facebook_3867
facebook_3629,facebook_3876
facebook_3629,facebook_3907
facebook_3629,facebook_3921
facebook_3629,facebook_3977
facebook_363,facebook_1080
facebook_363,facebook_1113
facebook_363,facebook_1122
facebook_363,facebook_1155
facebook_363,facebook_1179
facebook_363,facebook_1237
facebook_363,facebook_1318
facebook_363,facebook_1320
facebook_363,facebook_1332
facebook_363,facebook_1349
facebook_363,facebook_1358
facebook_363,facebook_1374
facebook_363,facebook_1400
facebook_363,facebook_1425
facebook_363,facebook_1427
facebook_363,facebook_1506
facebook_363,facebook_1512
facebook_363,facebook_1514
facebook_363,facebook_1529
facebook_363,facebook_1536
facebook_363,facebook_1545
facebook_363,facebook_1574
facebook_363,facebook_1606
facebook_363,facebook_1616
facebook_363,facebook_1645
facebook_363,facebook_1671
facebook_363,facebook_1673
facebook_363,facebook_1677
facebook_363,facebook_1692
facebook_363,facebook_1740
facebook_363,facebook_1744
facebook_363,facebook_1767
facebook_363,facebook_1790
facebook_363,facebook_1844
facebook_363,facebook_366
facebook_363,facebook_367
facebook_363,facebook_368
facebook_363,facebook_370
facebook_363,facebook_373
facebook_363,facebook_374
facebook_363,facebook_376
facebook_363,facebook_378
facebook_363,facebook_385
facebook_363,facebook_388
facebook_363,facebook_402
facebook_363,facebook_409
facebook_363,facebook_412
facebook_363,facebook_417
facebook_363,facebook_419
facebook_363,facebook_432
facebook_363,facebook_436
facebook_363,facebook_444
facebook_363,facebook_455
facebook_363,facebook_461
facebook_363,facebook_463
facebook_363,facebook_475
facebook_363,facebook_481
facebook_363,facebook_482
facebook_363,facebook_483
facebook_363,facebook_484
facebook_363,facebook_487
facebook_363,facebook_492
facebook_363,facebook_493
facebook_363,facebook_497
facebook_363,facebook_500
facebook_363,facebook_506
facebook_363,facebook_507
facebook_363,facebook_514
facebook_363,facebook_515
facebook_363,facebook_517
facebook_363,facebook_521
facebook_363,facebook_524
facebook_363,facebook_525
facebook_363,facebook_526
facebook_363,facebook_527
facebook_363,facebook_538
facebook_363,facebook_542
facebook_363,facebook_544
facebook_363,facebook_553
facebook_363,facebook_559
facebook_363,facebook_561
facebook_363,facebook_565
facebook_363,facebook_566
facebook_363,facebook_580
facebook_363,facebook_591
facebook_363,facebook_606
facebook_363,facebook_637
facebook_363,facebook_651
facebook_363,facebook_656
facebook_363,facebook_669
facebook_363,facebook_936
facebook_363,facebook_976
facebook_3630,facebook_3634
facebook_3630,facebook_3738
facebook_3630,facebook_3829
facebook_3630,facebook_3945
facebook_3631,facebook_3648
facebook_3631,facebook_3711
facebook_3631,facebook_3786
facebook_3631,facebook_3792
facebook_3631,facebook_3833
facebook_3631,facebook_3903
facebook_3632,facebook_3720
facebook_3632,facebook_3787
facebook_3632,facebook_3791
facebook_3632,facebook_3918
facebook_3633,facebook_3438
facebook_3633,facebook_3440
facebook_3633,facebook_3448
facebook_3633,facebook_3449
facebook_3633,facebook_3480
facebook_3633,facebook_3484
facebook_3633,facebook_3514
facebook_3633,facebook_3533
facebook_3633,facebook_3545
facebook_3633,facebook_3578
facebook_3633,facebook_3596
facebook_3633,facebook_3604
facebook_3633,facebook_3611
facebook_3633,facebook_3618
facebook_3633,facebook_3625
facebook_3633,facebook_3651
facebook_3633,facebook_3654
facebook_3633,facebook_3656
facebook_3633,facebook_3667
facebook_3633,facebook_3674
facebook_3633,facebook_3677
facebook_3633,facebook_3684
facebook_3633,facebook_3687
